LGDNG_CD,CTPV_NM,CTGG_NM,EMD_NM,LA,LNGT
4421010300,충청남도,서산시,갈산동,36.796394,126.430056
4421010400,충청남도,서산시,온석동,36.797697,126.470204
4421010500,충청남도,서산시,잠홍동,36.784863,126.481921
4421010600,충청남도,서산시,수석동,36.764744,126.485578
4421010700,충청남도,서산시,석림동,36.769611,126.468516
4421010800,충청남도,서산시,석남동,36.763938,126.453462
4421010900,충청남도,서산시,예천동,36.766212,126.440996
4421011000,충청남도,서산시,죽성동,36.748572,126.443368
4421011100,충청남도,서산시,양대동,36.72688,126.451011
4421011200,충청남도,서산시,오남동,36.748248,126.475091
4421011300,충청남도,서산시,장동,36.733031,126.473681
4421011400,충청남도,서산시,덕지천동,36.733083,126.496554
4421025000,충청남도,서산시,대산읍,36.939608,126.434317
4421031000,충청남도,서산시,인지면,36.753144,126.425377
4421032000,충청남도,서산시,부석면,36.714901,126.393535
4421033000,충청남도,서산시,팔봉면,36.812114,126.350147
4421034000,충청남도,서산시,지곡면,36.863533,126.43691
4421036000,충청남도,서산시,성연면,36.839095,126.460986
4421037000,충청남도,서산시,음암면,36.800045,126.517984
4421038000,충청남도,서산시,운산면,36.810731,126.580652
4421039000,충청남도,서산시,해미면,36.713792,126.544943
4421040000,충청남도,서산시,고북면,36.667082,126.534001
4423010100,충청남도,논산시,화지동,36.20773,127.085994
4423010200,충청남도,논산시,반월동,36.205279,127.085444
4423010300,충청남도,논산시,대교동,36.210911,127.08852
4423010400,충청남도,논산시,부창동,36.19934,127.087132
4423010500,충청남도,논산시,취암동,36.197645,127.093575
4423010600,충청남도,논산시,등화동,36.184595,127.072762
4423010700,충청남도,논산시,지산동,36.203811,127.108785
4423010800,충청남도,논산시,덕지동,36.212332,127.100977
4423010900,충청남도,논산시,내동,36.18315,127.102607
4423011000,충청남도,논산시,강산동,36.190042,127.083951
4423011100,충청남도,논산시,관촉동,36.189988,127.114712
4423025000,충청남도,논산시,강경읍,36.158117,127.017963
4423025300,충청남도,논산시,연무읍,36.125154,127.098985
4423031000,충청남도,논산시,성동면,36.203614,127.033594
4423032000,충청남도,논산시,광석면,36.242873,127.079847
4423033000,충청남도,논산시,노성면,36.278138,127.1302
4423034000,충청남도,논산시,상월면,36.295753,127.141242
4423035000,충청남도,논산시,부적면,36.216091,127.128162
4423036000,충청남도,논산시,연산면,36.213475,127.200569
4423038000,충청남도,논산시,벌곡면,36.205979,127.264863
4423039000,충청남도,논산시,양촌면,36.138534,127.23266
4423040000,충청남도,논산시,가야곡면,36.136824,127.158795
4423041000,충청남도,논산시,은진면,36.167418,127.10689
4423042000,충청남도,논산시,채운면,36.173538,127.06277
4425010100,충청남도,계룡시,금암동,36.272743,127.246373
4425031000,충청남도,계룡시,두마면,36.266885,127.272778
4425031500,충청남도,계룡시,엄사면,36.288591,127.239873
