번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
2707,"	20201020204121040017653",거래신고,매매,토지만 거래,2020-06-10,2020-10-08,경기도 광명시 가학동 220-10,,,,,50,0,"25,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 안양시 만안구,187494,434918,"	4121010700102200010",100,,A_,도로등,평지,부정형,지정되지않음,소로한면,지정되지않음,"330,000","330,000","287,400","276,200","271,900"
2708,"	20201020204121040017655",거래신고,매매,토지만 거래,2020-06-10,2020-10-08,경기도 광명시 가학동 220-10,,,,,50,0,"25,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 광명시,187494,434918,"	4121010700102200010",100,,A_,도로등,평지,부정형,지정되지않음,소로한면,지정되지않음,"330,000","330,000","287,400","276,200","271,900"
2709,"	20200720204121040010614",거래신고,매매,토지만 거래,2020-06-10,2020-07-08,경기도 광명시 가학동 220-10,,,,,100,0,"50,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 안양시 만안구,187494,434918,"	4121010700102200010",100,,A_,도로등,평지,부정형,지정되지않음,소로한면,지정되지않음,"330,000","330,000","287,400","276,200","271,900"
2710,"	20210220214121040001278",거래신고,매매,토지만 거래,2021-01-15,2021-02-08,경기도 광명시 가학동 224-2,,,,,"1,422",0,"1,595,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187584,434802,"	4121010700102240002","1,422",,B_,전,평지,사다리형,지정되지않음,중로각지,지정되지않음,"506,600","476,000","448,800","435,200","431,100"
2711,"	20190520194121040002589",거래신고,매매,토지만 거래,2019-04-25,2019-05-02,경기도 광명시 가학동 232,,,,,571,0,"395,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187775,434768,"	4121010700102320000",571,,B_,전,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"432,500","402,500","379,500","368,000","364,500"
2712,"	20190520194121040002684",거래신고,매매,토지만 거래,2019-04-25,2019-05-08,경기도 광명시 가학동 232,,,,,571,0,"395,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187775,434768,"	4121010700102320000",571,,B_,전,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"432,500","402,500","379,500","368,000","364,500"
2713,"	20200720204121040013626",거래신고,매매,토지만 거래,2020-07-20,2020-07-27,경기도 광명시 가학동 239-2,,,,,"1,220",0,"735,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187849,434896,"	4121010700102390002","1,220",,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"346,500","310,400","290,000","280,300","280,300"
2714,"	20190620194121040003399",거래신고,매매,토지만 거래,2019-05-16,2019-06-01,경기도 광명시 가학동 249-7,,,,,552,0,"213,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 만안구,188088,434592,"	4121010700102490007","1,279",,B_,전,완경사,부정형,지정되지않음,맹지,지정되지않음,"301,000","301,000","283,800","275,200","259,900"
2715,"	20190620194121040004400",거래신고,매매,토지만 거래,2019-05-31,2019-06-14,경기도 광명시 가학동 250-2,,,,,304,0,"122,664,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,,경기도 광명시,187989,434738,"	4121010700102500002",304,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"352,800","352,800","332,600","322,500","319,500"
2716,"	20200320204121040003361",거래신고,매매,토지만 거래,2020-02-12,2020-03-05,경기도 광명시 가학동 255-9,,,,,"1,858",0,"275,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700102550009",,,,,,,,,,,,,,
2717,"	20200420204121040004902",거래신고,매매,토지만 거래,2020-03-25,2020-04-06,경기도 광명시 가학동 263-2,,,,,623,0,"677,200,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187487,434817,"	4121010700102630002",623,,B_,전,평지,부정형,지정되지않음,광대소각,지정되지않음,"542,400","518,000","488,400","473,600","469,100"
2718,"	20210220214121040001570",거래신고,매매,토지만 거래,2021-02-08,2021-02-08,경기도 광명시 가학동 266,,,,,175,0,"120,000,000",자연녹지지역,답,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187354,434828,"	4121010700102660000",350,,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"402,500","402,500","438,400","438,400","434,200"
2719,"	20210220214121040001570",거래신고,매매,토지만 거래,2021-02-08,2021-02-08,경기도 광명시 가학동 267,,,,,390,0,"280,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187352,434842,"	4121010700102670000",780,,B_,전,평지,사다리형,지정되지않음,광대로한면,지정되지않음,"514,400","479,500","452,100","438,400","434,200"
2720,"	20200420204121040004904",거래신고,매매,토지만 거래,2020-03-25,2020-04-06,경기도 광명시 가학동 268-5,,,,,205,0,"222,800,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187472,434826,"	4121010700102680005",205,,B_,전,평지,삼각형,지정되지않음,광대로한면,지정되지않음,"504,200","479,500","452,100","438,400","434,200"
2721,"	20200720204121040013899",거래신고,매매,토지만 거래,2020-07-27,2020-07-30,경기도 광명시 가학동 272-5,,,,,934,0,"600,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 광명시,187293,434833,"	4121010700102720005",934,,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"380,400","355,200","331,800","320,700","320,700"
2722,"	20200820204121040015261",거래신고,매매,토지만 거래,2020-07-27,2020-08-21,경기도 광명시 가학동 272-5,,,,,934,0,"600,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187293,434833,"	4121010700102720005",934,,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"380,400","355,200","331,800","320,700","320,700"
2723,"	20190620194121040004352",거래신고,매매,토지만 거래,2019-04-24,2019-06-13,경기도 광명시 가학동 274,,,,,"1,583",0,"810,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 동작구,187271,434821,"	4121010700102740000","1,583",,B_,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"380,400","307,200","287,000","277,400","277,400"
2724,"	20210120214121040000957",거래신고,매매,토지만 거래,2020-12-30,2021-01-27,경기도 광명시 가학동 280-7,,,,,330,0,"700,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,,국내개인,서울특별시 종로구,,,"	4121010700102800007",,,,,,,,,,,,,,
2725,"	20210120214121040000388",거래신고,매매,토지만 거래,2020-12-30,2021-01-12,경기도 광명시 가학동 280-7,,,,,330,0,"700,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 종로구,,,"	4121010700102800007",,,,,,,,,,,,,,
2726,"	20210120214121040000382",거래신고,매매,토지만 거래,2020-12-30,2021-01-12,경기도 광명시 가학동 280-8,,,,,532,0,"410,000,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700102800008",,,,,,,,,,,,,,
2727,"	20210120214121040000962",거래신고,매매,토지만 거래,2020-12-30,2021-01-27,경기도 광명시 가학동 280-8,,,,,532,0,"212,650,000",자연녹지지역,대,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,,,"	4121010700102800008",,,,,,,,,,,,,,
2728,"	20210120214121040000558",거래신고,매매,토지만 거래,2020-12-22,2021-01-15,경기도 광명시 가학동 293,,,,,"1,428",0,"1,020,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187343,435114,"	4121010700102930000","1,428",,B_,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"356,400","323,200","305,000","294,900","292,900"
2729,"	20210220214121040002284",거래신고,매매,토지만 거래,2021-02-24,2021-02-25,경기도 광명시 가학동 301-3,,,,,586,0,"650,000,000",자연녹지지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 시흥시,187227,435047,"	4121010700103010003",586,,B_전봇대야적,전기타,평지,사다리형,지정되지않음,소로각지,지정되지않음,"480,000","444,500","419,100","406,400","402,500"
2730,"	20210220214121040001250",거래신고,매매,토지만 거래,2021-02-01,2021-02-01,경기도 광명시 가학동 312-1,,,,,77,0,"25,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187243,435303,"	4121010700103120001",77,,A_,도로등,평지,삼각형,지정되지않음,세로한면(가),지정되지않음,"465,300","442,200","415,800","402,600","402,900"
2731,"	20191120194121040010930",거래신고,매매,토지만 거래,2019-10-26,2019-11-21,경기도 광명시 가학동 324-9,,,,,48.24,0,"60,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 의정부시,187200,435385,"	4121010700103240009",159,,A_,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"465,300","442,200","415,800","402,600","399,300"
2732,"	20210120214121040000420",거래신고,매매,토지만 거래,2021-01-09,2021-01-12,경기도 광명시 가학동 324-9,,,,,48.24,0,"60,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187199,435386,"	4121010700103240009",159,,A_,도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"465,300","442,200","415,800","402,600","399,300"
2733,"	20190820194121040006235",거래신고,매매,토지만 거래,2019-06-10,2019-08-01,경기도 광명시 가학동 324-24,,,,,89,0,"170,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 동안구,,,"	4121010700103240024",89,,A_,단독,평지,사다리형,북향,세로한면(가),지정되지않음,"1,410,000",0,0,0,0
2734,"	20190820194121040006235",거래신고,매매,토지만 거래,2019-06-10,2019-08-01,경기도 광명시 가학동 324-25,,,,,123,0,"230,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 동안구,,,"	4121010700103240025",201,,A_,주거나지,평지,부정형,북향,세로한면(가),지정되지않음,"1,174,000",0,0,0,0
2735,"	20190820194121040006235",거래신고,매매,토지만 거래,2019-06-10,2019-08-01,경기도 광명시 가학동 324-26,,,,,503,0,"960,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 동안구,,,"	4121010700103240026",420,,A_(주상용),공업기타,평지,사다리형,지정되지않음,세로한면(가),지정되지않음,"1,567,000",0,0,0,0
2736,"	20210120214121040000514",거래신고,매매,토지만 거래,2021-01-06,2021-01-14,경기도 광명시 가학동 324-27,,,,,78,0,"354,000,000",제1종일반주거지역,도,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 광진구,187181,435424,"	4121010700103240027",78,,A_(보차혼용도로),도로등,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"465,300",0,0,0,0
2737,"	20210120214121040000524",거래신고,매매,토지만 거래,2021-01-07,2021-01-14,경기도 광명시 가학동 324-28,,,,,5,0,"22,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 광진구,187185,435421,"	4121010700103240028",5,,A_(제외지),주거나지,평지,사다리형,북서향,세로한면(불),지정되지않음,"1,254,000",0,0,0,0
2738,"	20210120214121040000399",거래신고,매매,토지만 거래,2021-01-06,2021-01-12,경기도 광명시 가학동 325-4,,,,,972,0,"1,900,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187174,435372,"	4121010700103250004","1,286",,A_,주거나지,완경사,사다리형,동향,맹지,지정되지않음,"575,600","559,500","523,400","499,100","490,900"
2739,"	20200720204121040012084",거래신고,매매,토지만 거래,2020-06-27,2020-07-15,경기도 광명시 가학동 331,,,,,187,0,"430,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187187,435480,"	4121010700103310000",187,,A_,주거나지,평지,부정형,남향,세로한면(가),지정되지않음,"883,700","849,700","778,300","742,100","732,400"
2740,"	20200820204121040015083",거래신고,매매,토지만 거래,2020-07-20,2020-08-17,경기도 광명시 가학동 331,,,,,187,0,"520,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 안양시 만안구,187187,435480,"	4121010700103310000",187,,A_,주거나지,평지,부정형,남향,세로한면(가),지정되지않음,"883,700","849,700","778,300","742,100","732,400"
2741,"	20190620194121040004403",거래신고,매매,토지만 거래,2019-06-13,2019-06-14,경기도 광명시 가학동 333-2,,,,,230,0,"203,550,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,인천광역시 부평구,187235,435475,"	4121010700103330002",109,,A_,단독,평지,사다리형,남향,세로한면(가),지정되지않음,"1,452,000","885,000","810,600","772,900","759,500"
2742,"	20190120194121040000429",거래신고,매매,토지만 거래,2019-01-23,2019-01-24,경기도 광명시 가학동 337-15,,,,,"2,662",0,"176,500,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,서울특별시 강남구,187237,435807,"	4121010700103370015","4,258",,,자연림,완경사,사다리형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
2743,"	20190120194121040000431",거래신고,매매,토지만 거래,2019-01-24,2019-01-24,경기도 광명시 가학동 337-15,,,,,127,0,"36,500,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,서울특별시 도봉구,187237,435807,"	4121010700103370015","4,258",,,자연림,완경사,사다리형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
2744,"	20190120194121040000560",거래신고,매매,토지만 거래,2019-01-24,2019-01-30,경기도 광명시 가학동 337-15,,,,,159,0,"45,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,경기도 광주시,187237,435807,"	4121010700103370015","4,258",,,자연림,완경사,사다리형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
2745,"	20190120194121040000561",거래신고,매매,토지만 거래,2019-01-24,2019-01-30,경기도 광명시 가학동 337-15,,,,,223,0,"64,000,000",자연녹지지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내법인,강원도 춘천시,187237,435807,"	4121010700103370015","4,258",,,자연림,완경사,사다리형,남향,맹지,지정되지않음,"43,800","41,500",0,0,0
